Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000175416,CLTB,86,-1.3754,409,1.20450,507,1.63069,121,-0.8487,197,-0.0725,91,-1.2796,107,-1.0347,131,-0.7244
ENSG00000113194,FAF2,104,1.63906,55,0.45229,34,-0.3435,16,-1.4491,26,-0.7619,30,-0.5522,33,-0.4030,38,-0.1555
ENSG00000146083,RNF44,5,-2.8200,70,1.21375,11,-1.7641,26,-0.4873,33,-0.1097,69,1.17127,30,-0.2249,36,0.05464
ENSG00000169258,GPRIN1,124,2.28149,79,1.32140,31,-0.3047,3,-3.7205,28,-0.4567,1,-4.9525,18,-1.1579,16,-1.3343
ENSG00000074317,SNCB,40,-2.5839,537,1.67181,403,1.10289,80,-1.5370,348,0.82931,102,-1.1656,71,-1.7130,134,-0.7527
ENSG00000169230,PRELID1,113,0.31041,161,0.93335,137,0.63565,43,-1.2128,52,-0.9373,83,-0.1919,98,0.07791,63,-0.6419
ENSG00000169223,LMAN2,104,0.74582,73,0.15157,46,-0.6065,24,-1.5951,43,-0.6972,151,1.45602,51,-0.4202,43,-0.7189
ENSG00000198055,GRK6,5,-2.2589,44,1.04307,44,1.05360,17,-0.5117,11,-1.1432,43,1.01245,11,-1.1723,15,-0.7213
ENSG00000113758,DBN1,5,-3.1363,75,0.92676,49,0.19436,24,-0.9439,46,0.06992,60,0.54515,43,-0.0349,47,0.13436
ENSG00000196923,PDLIM7,197,2.58298,43,-0.3417,74,0.56058,4,-3.7623,23,-1.3000,46,-0.2205,23,-1.2782,14,-2.0489
ENSG00000183258,DDX41,5,-2.8667,79,1.38450,21,-0.8250,19,-1.0322,43,0.28892,41,0.20070,49,0.48878,33,-0.1708
ENSG00000184840,TMED9,92,-0.1009,89,-0.1620,152,0.74368,35,-1.6117,88,-0.1723,124,0.38606,111,0.19874,95,-0.0554
ENSG00000027847,B4GALT7,83,0.77186,74,0.55688,75,0.57655,15,-1.8932,48,-0.1497,65,0.33315,37,-0.5651,26,-1.0888
ENSG00000145916,RMND5B,59,1.05763,55,0.92828,23,-0.5274,10,-1.8040,40,0.39127,20,-0.6911,39,0.33297,9,-1.9363
ENSG00000145912,NHP2,36,-1.8060,135,0.25980,137,0.28768,97,-0.2898,63,-0.9528,132,0.22006,157,0.51675,167,0.62438
ENSG00000197451,HNRNPAB,13,-2.1968,65,0.29851,39,-0.5148,53,-0.0269,41,-0.4544,89,0.84457,81,0.68373,53,-0.0498
ENSG00000169045,HNRNPH1,84,0.37141,55,-0.3258,30,-1.2878,52,-0.4111,24,-1.6016,76,0.18930,116,0.93555,103,0.71354
ENSG00000127022,CANX,406,-0.6054,830,0.57137,602,0.02847,364,-0.7776,455,-0.4268,879,0.67219,568,-0.0670,632,0.10856
ENSG00000161013,MGAT4B,5,-2.6041,58,1.12991,36,0.30085,23,-0.4184,37,0.32343,58,1.11346,19,-0.7509,6,-2.3835
ENSG00000161011,SQSTM1,433,0.66477,354,0.31755,388,0.47549,140,-1.1614,174,-0.8278,322,0.15622,285,-0.0441,246,-0.2847
ENSG00000197226,TBC1D9B,5,-3.7660,101,0.69288,73,0.13885,93,0.54842,30,-1.2785,79,0.25632,100,0.66594,58,-0.2518
ENSG00000113269,RNF130,71,-0.5925,128,0.36890,119,0.25362,61,-0.8099,55,-0.9730,163,0.80000,171,0.88022,50,-1.1216
ENSG00000050748,MAPK9,5,-4.3379,206,1.27737,233,1.52170,61,-0.7862,84,-0.2756,57,-0.8829,86,-0.2520,67,-0.6425
ENSG00000131446,MGAT1,351,3.02139,35,-1.3295,32,-1.4426,32,-1.4616,41,-1.0832,103,0.39669,41,-1.0832,16,-2.4590
ENSG00000146063,TRIM41,5,-2.5464,15,-0.9764,25,-0.2318,48,0.84492,55,1.08632,38,0.45780,22,-0.4210,24,-0.3210
ENSG00000204628,RACK1,1028,1.73117,316,-0.3774,274,-0.6069,230,-0.8753,170,-1.3399,427,0.11357,506,0.39945,240,-0.8092
ENSG00000112679,DUSP22,159,2.38332,29,-0.7553,68,0.66128,20,-1.3179,13,-1.9414,30,-0.6801,40,-0.2411,11,-2.1642
ENSG00000112685,EXOC2,5,-2.3267,39,0.75070,63,1.67076,14,-0.8551,7,-1.8431,10,-1.3426,32,0.39780,29,0.22026
ENSG00000124535,WRNIP1,39,-0.5180,90,0.89160,60,0.17621,18,-1.7114,32,-0.7941,98,1.04718,54,0.01563,38,-0.5523
ENSG00000124570,SERPINB6,167,0.88483,32,-1.7821,120,0.31028,55,-0.9433,69,-0.5978,135,0.50045,130,0.44142,92,-0.1379
ENSG00000124588,NQO2,5,-3.2471,86,1.04145,77,0.83257,27,-0.8863,67,0.60125,44,-0.1019,33,-0.5873,38,-0.3469
ENSG00000137267,TUBB2A,222,-2.0259,1789,1.38947,2640,2.23327,232,-1.9621,443,-0.9821,367,-1.2720,368,-1.2659,507,-0.7712
ENSG00000137285,TUBB2B,238,-1.2544,435,-0.3123,655,0.36374,439,-0.2971,302,-0.8901,941,1.00604,516,-0.0357,692,0.45818
ENSG00000112739,PRPF4B,137,1.12618,62,-0.2236,22,-1.8033,41,-0.8987,63,-0.2023,103,0.62096,85,0.28341,60,-0.2979
ENSG00000198721,ECI2,5,-3.0280,33,-0.3193,50,0.34437,37,-0.1527,26,-0.7288,73,1.01358,31,-0.4497,70,0.93692
ENSG00000153046,CDYL,5,-2.3799,9,-1.6503,3,-2.9726,36,0.52614,8,-1.7095,26,-0.0064,50,1.11700,71,1.83974
ENSG00000214113,LYRM4,5,-2.7507,40,0.31441,39,0.25810,30,-0.1585,19,-0.9214,58,0.93369,39,0.24410,37,0.18563
ENSG00000124785,NRN1,27,-0.8873,127,1.79065,77,0.81483,14,-1.8358,36,-0.4583,26,-0.9182,34,-0.5544,40,-0.2822
ENSG00000124783,SSR1,354,1.60344,158,0.13301,121,-0.3044,31,-2.3669,121,-0.3041,138,-0.0951,145,-0.0081,99,-0.6174
ENSG00000239264,TXNDC5,5,-2.4863,38,0.48257,34,0.26269,5,-2.4892,36,0.37306,40,0.55051,46,0.79554,25,-0.2122
ENSG00000124802,EEF1E1,5,-3.2827,122,1.67541,105,1.36858,29,-0.8279,45,-0.1065,29,-0.7847,28,-0.8708,24,-1.1100
ENSG00000111843,TMEM14C,5,-4.1422,90,0.04740,91,0.06479,91,0.06070,33,-1.5232,203,1.50820,106,0.32135,81,-0.1238
ENSG00000137210,TMEM14B,5,-3.6105,51,-0.3343,64,0.03571,84,0.47827,47,-0.4706,97,0.73525,94,0.67660,61,-0.0469
ENSG00000224531,SMIM13,6,-3.4761,131,1.22908,118,1.04452,42,-0.6899,75,0.23919,33,-1.0791,69,0.09261,45,-0.5716
ENSG00000205269,TMEM170B,5,-2.6963,69,1.35186,26,-0.3261,22,-0.5943,46,0.57965,25,-0.4220,37,0.24168,27,-0.2732
ENSG00000112137,PHACTR1,5,-2.8850,45,0.34230,54,0.65328,8,-2.2769,54,0.66618,78,1.32130,30,-0.3206,19,-1.0372
ENSG00000145990,GFOD1,5,-3.3662,116,1.46810,67,0.44525,31,-0.7902,80,0.76810,40,-0.3972,29,-0.9077,41,-0.3683
ENSG00000124523,SIRT5,15,-1.0557,22,-0.4224,16,-0.8921,22,-0.4599,32,0.14930,64,1.42021,50,0.93492,10,-1.5686
ENSG00000225921,NOL7,6,-3.4580,60,0.00825,61,0.03768,45,-0.4614,39,-0.6953,67,0.17814,109,1.02620,94,0.75320
ENSG00000010017,RANBP9,5,-3.4030,93,0.98295,100,1.11879,33,-0.7203,45,-0.2403,52,-0.0078,53,0.01547,38,-0.5051
ENSG00000050393,MCUR1,87,0.76982,38,-0.5981,51,-0.1132,68,0.35492,17,-1.8357,69,0.36966,49,-0.2077,63,0.21667
ENSG00000112149,CD83,5,-3.2605,173,2.52555,17,-1.6235,13,-1.9224,41,-0.2519,70,0.65841,29,-0.7779,32,-0.6143
ENSG00000047579,DTNBP1,5,-2.4353,49,1.01459,25,-0.1239,26,-0.0712,20,-0.4980,16,-0.8507,40,0.68048,35,0.44840
ENSG00000137198,GMPR,45,-0.9234,2,-5.4687,15,-2.5815,37,-1.2272,13,-2.7742,293,2.55010,76,-0.0864,161,1.23265
ENSG00000124788,ATXN1,5,-2.7224,39,0.27652,18,-0.9382,44,0.49424,25,-0.4306,62,1.10062,38,0.25574,31,-0.0897
ENSG00000112186,CAP2,5,-3.2148,113,1.60996,110,1.55689,6,-2.9022,56,0.32473,47,0.02628,22,-1.1620,10,-2.3243
ENSG00000137414,FAM8A1,5,-3.1799,50,0.19061,56,0.36524,16,-1.6320,50,0.16081,108,1.58188,39,-0.2306,35,-0.3783
ENSG00000124795,DEK,250,1.45797,42,-1.5130,25,-2.2713,77,-0.5925,22,-2.4423,162,0.64462,143,0.42496,165,0.67865
ENSG00000172201,ID4,98,-1.1345,76,-1.5339,42,-2.4157,130,-0.7075,120,-0.8298,525,1.75197,182,-0.1634,441,1.39435
ENSG00000152954,NRSN1,5,-3.5272,189,2.29085,36,-0.7499,70,0.34108,46,-0.3609,7,-3.1798,51,-0.1689,53,-0.1165
ENSG00000112294,ALDH5A1,36,-1.4703,135,0.65589,41,-1.2507,53,-0.8819,102,0.16526,147,0.79756,107,0.25193,115,0.37485
ENSG00000137261,KIAA0319,110,1.67372,33,-0.4352,49,0.19781,21,-1.1634,18,-1.3444,61,0.55755,33,-0.4356,23,-0.9668
ENSG00000111802,TDP2,5,-2.9676,73,1.10165,59,0.71877,22,-0.8722,33,-0.2640,40,0.05781,41,0.07225,37,-0.0900
ENSG00000112304,ACOT13,5,-2.9387,39,0.03534,57,0.66620,24,-0.6969,26,-0.6167,69,1.02996,44,0.22668,41,0.11437
ENSG00000112308,C6orf62,101,-0.6049,102,-0.5880,92,-0.7464,93,-0.7338,138,-0.1015,288,1.18557,132,-0.1719,228,0.75711
ENSG00000112763,BTN2A1,88,1.32452,56,0.52048,39,-0.1002,17,-1.3579,31,-0.4389,56,0.51912,29,-0.5618,14,-1.6854
ENSG00000182952,HMGN4,5,-2.5268,57,1.19526,40,0.54708,12,-1.3927,12,-1.3148,43,0.66823,49,0.89642,12,-1.2775
ENSG00000269293,ZSCAN16-AS1,5,-3.3853,45,-0.2164,17,-1.7171,60,0.24124,19,-1.5683,107,1.27068,108,1.28515,54,0.06971
ENSG00000204713,TRIM27,5,-2.7226,52,0.79416,60,1.03553,10,-1.7481,34,0.04030,39,0.29432,25,-0.4247,37,0.18399
ENSG00000204681,GABBR1,57,-1.7762,273,0.71059,145,-0.3502,143,-0.3717,143,-0.3754,191,0.09919,238,0.46854,250,0.55339
ENSG00000206503,HLA-A,1758,3.48848,90,-2.1243,69,-2.5136,143,-1.4348,81,-2.2865,175,-1.1243,438,0.34681,97,-2.0167
ENSG00000204619,PPP1R11,111,0.96682,93,0.65530,54,-0.2658,29,-1.2251,30,-1.1837,57,-0.1833,80,0.38012,54,-0.2600
ENSG00000231074,HCG18,5,-2.6156,46,0.70095,31,0.03907,31,0.03670,50,0.84660,34,0.19059,22,-0.5343,24,-0.3850
ENSG00000241370,RPP21,5,-2.9867,91,1.49302,46,0.25382,28,-0.5520,31,-0.3960,33,-0.2644,51,0.44216,30,-0.4543
ENSG00000204592,HLA-E,2007,3.25111,6,-6.1896,33,-3.8751,100,-2.2664,99,-2.2810,598,0.53905,538,0.35781,97,-2.3054
ENSG00000204590,GNL1,6,-3.9105,131,0.84118,62,-0.4222,45,-0.9155,87,0.12876,148,1.06884,76,-0.0890,87,0.13977
ENSG00000204574,ABCF1,5,-2.9405,41,0.10628,67,0.97431,25,-0.6968,38,0.00376,28,-0.5176,60,0.77510,41,0.13783
ENSG00000204569,PPP1R10,8,-2.4072,34,-0.3070,30,-0.5315,16,-1.4710,59,0.59046,130,2.14225,21,-1.0444,34,-0.3187
ENSG00000204568,MRPS18B,22,-0.7878,62,0.90415,40,0.13551,40,0.15291,32,-0.2344,21,-0.9112,47,0.38883,30,-0.3077
ENSG00000137343,ATAT1,5,-2.8717,72,1.19482,49,0.49264,26,-0.5034,16,-1.2642,65,0.99551,22,-0.7795,35,-0.0552
ENSG00000204564,C6orf136,5,-3.3059,104,1.32846,74,0.68986,19,-1.4752,58,0.27940,57,0.24146,48,-0.0282,27,-0.9145
ENSG00000196230,TUBB,176,-1.9065,1259,1.31408,1613,1.82442,168,-1.9776,546,-0.1531,286,-1.1699,387,-0.7041,365,-0.7952
ENSG00000137312,FLOT1,23,-2.7493,274,1.19056,282,1.24486,87,-0.7578,99,-0.5562,92,-0.6708,107,-0.4262,151,0.13357
ENSG00000204580,DDR1,314,0.34583,32,-3.1496,43,-2.7169,214,-0.2861,114,-1.2702,650,1.70729,347,0.52014,327,0.41834
ENSG00000204525,HLA-C,537,2.58155,20,-3.0285,107,-0.4985,50,-1.6520,41,-1.9623,141,-0.0532,215,0.66861,52,-1.5969
ENSG00000234745,HLA-B,2285,2.74613,35,-4.2249,154,-2.0657,219,-1.5314,247,-1.3551,640,0.15380,861,0.66212,226,-1.4857
ENSG00000198563,DDX39B,148,0.43881,126,0.16122,53,-1.1885,56,-1.1196,71,-0.7625,211,1.07675,164,0.61469,82,-0.5189
ENSG00000213760,ATP6V1G2,5,-4.3474,258,1.71748,157,0.76193,64,-0.7191,53,-1.0173,88,-0.2112,82,-0.3391,98,-0.0494
ENSG00000204469,PRRC2A,155,0.97163,74,-0.2778,85,-0.0622,54,-0.7858,61,-0.5841,107,0.32062,84,-0.0798,86,-0.0481
ENSG00000204463,BAG6,41,-1.0581,115,0.58242,72,-0.2015,68,-0.2854,74,-0.1474,120,0.65769,95,0.26557,64,-0.3715
ENSG00000204435,CSNK2B,232,1.02163,131,0.02881,86,-0.6447,74,-0.8861,83,-0.7055,189,0.65139,138,0.11790,97,-0.4533
ENSG00000204427,ABHD16A,50,0.09657,96,1.24642,87,1.05351,25,-1.0025,34,-0.5515,44,-0.1072,26,-0.9430,16,-1.6329
ENSG00000213722,DDAH2,66,0.02226,10,-2.7700,7,-3.3223,54,-0.2909,7,-3.2944,193,2.04178,115,0.99631,66,0.03467
ENSG00000204394,VARS,5,-2.9538,85,1.41186,29,-0.4674,36,-0.0918,53,0.52416,57,0.67620,20,-1.0035,22,-0.8842
ENSG00000204392,LSM2,110,1.53371,16,-1.6097,37,-0.3529,18,-1.4465,16,-1.6803,93,1.20587,67,0.61282,15,-1.6877
ENSG00000204389,HSPA1A,101,-1.2799,39,-2.7013,24,-3.3838,157,-0.5942,101,-1.2785,1003,3.09598,168,-0.4862,228,-0.0001
ENSG00000204388,HSPA1B,5,-5.3945,102,-1.1554,270,0.40286,71,-1.6945,146,-0.5977,753,2.47294,146,-0.6029,205,-0.0579
ENSG00000204387,SNHG32,187,1.13948,98,0.00257,61,-0.7388,117,0.29913,43,-1.2875,63,-0.6858,146,0.68774,65,-0.6552
ENSG00000204386,NEU1,5,-2.8131,62,0.99172,84,1.58251,14,-1.4114,24,-0.6051,16,-1.1686,42,0.29717,32,-0.1608
ENSG00000204371,EHMT2,5,-2.9459,48,0.34378,33,-0.2443,39,-0.0090,29,-0.4809,67,0.94313,57,0.64609,33,-0.2789
ENSG00000204356,NELFE,64,-0.4900,57,-0.6701,82,-0.1081,57,-0.6644,49,-0.9186,233,1.80308,123,0.57874,32,-1.5409
ENSG00000204314,PRRT1,5,-3.5440,169,1.99550,52,-0.1760,34,-0.8161,78,0.49810,44,-0.4320,35,-0.7981,45,-0.3928
ENSG00000204310,AGPAT1,282,1.27901,173,0.39436,182,0.48200,72,-1.0090,112,-0.3272,135,-0.0137,89,-0.6916,48,-1.6196
ENSG00000204308,RNF5,5,-2.7042,31,-0.0925,33,0.02659,46,0.60370,19,-0.8253,45,0.54694,38,0.24609,42,0.44530
ENSG00000204287,HLA-DRA,101,-0.2854,10,-3.7687,28,-2.2209,15,-3.1271,40,-1.7118,269,1.44131,375,2.15908,123,0.04009
ENSG00000198502,HLA-DRB5,396,3.68603,1,-6.1333,10,-3.0183,3,-4.6008,10,-3.0927,50,-0.6800,116,0.72096,23,-1.8491
ENSG00000196126,HLA-DRB1,459,2.31054,17,-3.1486,16,-3.2645,17,-3.1563,17,-3.1473,157,0.21067,348,1.68319,73,-0.9979
ENSG00000204256,BRD2,156,1.37421,43,-0.8131,44,-0.7938,50,-0.5916,40,-0.9214,89,0.35786,89,0.35758,64,-0.1761
ENSG00000231389,HLA-DPA1,462,2.90992,8,-3.9326,11,-3.4412,6,-4.2642,23,-2.3805,99,-0.1925,232,1.29710,49,-1.2967
ENSG00000223865,HLA-DPB1,229,1.89895,15,-2.6051,13,-2.7758,26,-1.7930,18,-2.3255,120,0.64160,170,1.28339,66,-0.3390
ENSG00000204231,RXRB,43,-0.1470,61,0.45262,60,0.40464,27,-0.8501,41,-0.1972,75,0.80967,33,-0.5520,33,-0.5321
ENSG00000112473,SLC39A7,85,1.10386,23,-1.0573,72,0.79379,42,-0.1051,22,-1.1214,48,0.10569,50,0.19122,18,-1.4398
ENSG00000204227,RING1,5,-3.6147,37,-0.7682,37,-0.7665,38,-0.7235,49,-0.3339,206,2.35355,66,0.14533,45,-0.4656
ENSG00000223501,VPS52,5,-2.6360,33,0.12694,37,0.31511,25,-0.3285,15,-1.1634,78,1.65832,21,-0.5960,33,0.09584
ENSG00000231500,RPS18,2412,1.69899,450,-1.1824,299,-1.8028,782,-0.3198,330,-1.6562,623,-0.6794,1711,1.02117,1004,0.08861
ENSG00000227057,WDR46,19,-0.5104,31,0.27626,38,0.65248,13,-1.0687,22,-0.2878,35,0.46895,18,-0.5423,32,0.36126
ENSG00000204220,PFDN6,5,-3.6048,69,0.22578,100,0.85933,48,-0.3543,41,-0.6099,158,1.76566,35,-0.8668,26,-1.3311
ENSG00000237441,RGL2,5,-3.1917,4,-3.5847,28,-0.7513,24,-0.9899,16,-1.6358,197,3.03318,56,0.34742,33,-0.5180
ENSG00000231925,TAPBP,339,1.64251,62,-1.2462,72,-1.0234,84,-0.7817,102,-0.4806,183,0.48471,169,0.34841,87,-0.7357
ENSG00000112511,PHF1,35,-0.9422,132,1.30670,54,-0.2440,36,-0.8712,40,-0.7114,110,0.95968,56,-0.1842,40,-0.7114
ENSG00000112514,CUTA,136,-0.2834,182,0.19918,151,-0.1151,109,-0.6281,65,-1.4368,286,0.98774,228,0.58058,137,-0.2687
ENSG00000137288,UQCC2,186,0.91140,137,0.37992,102,-0.1194,52,-1.1733,31,-1.9469,183,0.88397,59,-0.9673,125,0.22665
ENSG00000137309,HMGA1,72,0.97322,83,1.25424,37,-0.1381,11,-2.0191,34,-0.2830,51,0.38943,26,-0.7201,11,-1.9623
ENSG00000186577,SMIM29,54,-1.2046,202,0.94733,254,1.37892,41,-1.6368,109,-0.1171,112,-0.0664,79,-0.6194,83,-0.5421
ENSG00000272325,NUDT3,5,-4.9959,209,0.47251,86,-0.9647,168,0.10435,173,0.15306,184,0.25358,218,0.54182,220,0.56048
ENSG00000124614,RPS10,699,1.18645,284,-0.3629,130,-1.5762,312,-0.2143,128,-1.5975,339,-0.0788,578,0.83510,376,0.09015
ENSG00000124507,PACSIN1,5,-4.1496,210,1.56801,201,1.48313,51,-0.8508,126,0.60296,38,-1.3255,20,-2.2501,52,-0.8313
ENSG00000196821,ILRUN,18,-1.4524,37,-0.3178,60,0.44614,42,-0.1449,69,0.69898,80,0.96865,37,-0.3531,23,-1.0898
ENSG00000124562,SNRPC,114,0.86900,67,-0.0281,84,0.33949,27,-1.4195,32,-1.1894,49,-0.5437,83,0.31889,92,0.48857
ENSG00000064999,ANKS1A,34,-0.3912,40,-0.1514,55,0.39588,34,-0.3891,41,-0.0997,75,0.92575,46,0.09759,23,-0.9792
ENSG00000198755,RPL10A,549,0.53693,278,-0.5847,184,-1.2256,386,-0.0552,116,-1.9248,530,0.47572,744,1.08489,410,0.04375
ENSG00000112078,KCTD20,5,-3.0415,52,0.39875,53,0.44001,28,-0.6276,32,-0.3895,31,-0.4631,63,0.73260,64,0.74718
ENSG00000112081,SRSF3,369,1.39935,104,-0.7610,108,-0.7133,88,-1.0207,103,-0.7824,286,0.92018,160,-0.0769,126,-0.4636
ENSG00000124772,CPNE5,5,-2.4624,79,1.94425,2,-3.4961,21,-0.4261,28,0.02491,47,0.92070,17,-0.7675,21,-0.4580
ENSG00000198663,C6orf89,184,1.02529,121,0.28678,105,0.05589,59,-0.8551,109,0.11907,83,-0.3260,56,-0.9546,96,-0.0867
ENSG00000137409,MTCH1,362,-0.7939,1069,1.01645,941,0.78326,339,-0.8983,475,-0.3672,512,-0.2456,509,-0.2573,558,-0.1065
ENSG00000112130,RNF8,104,1.87841,25,-0.6528,46,0.35266,23,-0.7511,20,-0.9572,13,-1.6778,9,-2.1271,59,0.77908
ENSG00000137200,CMTR1,5,-2.3182,51,1.24752,30,0.28408,18,-0.5454,36,0.60979,14,-0.8995,32,0.41966,14,-0.9024
ENSG00000198937,CCDC167,28,-0.1335,17,-0.8880,38,0.36784,32,0.07366,15,-1.1252,27,-0.2040,57,1.06790,31,-0.0064
ENSG00000156639,ZFAND3,5,-3.2419,21,-1.2701,40,-0.2755,31,-0.6806,43,-0.1561,108,1.48718,63,0.49674,66,0.56485
ENSG00000124767,GLO1,148,0.28597,125,0.00168,103,-0.3095,91,-0.5040,82,-0.6656,167,0.48891,132,0.09696,149,0.29918
ENSG00000146122,DAAM2,7,-4.3572,20,-2.8106,18,-2.9692,216,0.85896,52,-1.4295,221,0.90369,302,1.49724,211,0.81428
ENSG00000124596,OARD1,8,-1.9661,31,0.11571,36,0.34667,20,-0.6053,7,-2.1639,35,0.30829,54,1.06715,42,0.61529
ENSG00000214736,TOMM6,102,0.00779,147,0.63274,91,-0.1619,61,-0.7931,54,-0.9917,126,0.37067,90,-0.1800,137,0.50716
ENSG00000112576,CCND3,206,1.47600,57,-0.7413,119,0.45757,44,-1.1171,65,-0.5387,56,-0.7530,69,-0.4220,106,0.27144
ENSG00000048544,MRPS10,90,1.09087,64,0.48942,70,0.63657,32,-0.6598,28,-0.8737,33,-0.5885,26,-0.9870,42,-0.2283
ENSG00000124659,TBCC,5,-2.1934,49,1.32283,25,0.13590,4,-2.5241,43,1.09048,14,-0.7622,19,-0.3069,24,0.09107
ENSG00000146223,RPL7L1,30,-1.3163,118,0.90053,59,-0.2920,82,0.25803,49,-0.5867,81,0.23335,67,-0.0831,76,0.13180
ENSG00000137161,CNPY3,24,-0.5223,35,0.07252,32,-0.0970,16,-1.1983,24,-0.5230,54,0.79569,51,0.67508,35,0.03436
ENSG00000124587,PEX6,5,-2.7150,29,-0.2003,25,-0.3977,28,-0.2421,29,-0.1933,100,2.08966,23,-0.5418,22,-0.6401
ENSG00000112640,PPP2R5D,5,-3.2254,85,1.04057,86,1.05810,29,-0.7634,72,0.75526,24,-1.0257,27,-0.8365,43,-0.1081
ENSG00000124733,MEA1,5,-3.9206,149,1.20329,84,0.19238,61,-0.3210,55,-0.4896,60,-0.3472,118,0.77738,66,-0.2063
ENSG00000124702,KLHDC3,5,-4.4988,222,1.20116,176,0.77041,64,-0.8930,87,-0.3998,106,-0.0847,118,0.08886,117,0.07498
ENSG00000124541,RRP36,5,-2.5735,54,1.04340,26,-0.1945,17,-0.8919,28,-0.0968,33,0.17461,52,0.97264,21,-0.5131
ENSG00000112651,MRPL2,5,-2.8754,70,1.14415,48,0.46945,31,-0.2802,18,-1.0615,57,0.76165,26,-0.5658,36,-0.0200
ENSG00000112667,DNPH1,23,-1.7333,27,-1.5097,10,-2.9601,53,-0.4733,11,-2.8409,285,2.81434,83,0.26125,75,0.09978
ENSG00000137207,YIPF3,5,-4.0191,115,0.61228,129,0.81800,28,-1.6430,48,-0.8005,184,1.48554,65,-0.3421,67,-0.2951
ENSG00000096080,MRPS18A,139,1.79954,57,0.13979,60,0.22330,37,-0.5296,38,-0.4947,40,-0.4336,33,-0.7400,13,-2.0931
ENSG00000180992,MRPL14,19,-0.8484,54,0.82107,26,-0.3573,20,-0.7736,9,-1.9532,45,0.52265,64,1.14040,27,-0.3282
ENSG00000137216,TMEM63B,100,0.90976,99,0.88436,77,0.44938,14,-2.2116,100,0.90801,40,-0.6191,22,-1.4940,19,-1.7106
ENSG00000112759,SLC29A1,5,-2.2860,29,0.29774,29,0.29128,18,-0.4535,31,0.39007,41,0.87943,33,0.48353,9,-1.5469
ENSG00000096384,HSP90AB1,875,-0.8455,2505,0.90200,2999,1.23965,759,-1.0668,1480,-0.0067,1188,-0.3637,1008,-0.6241,1074,-0.5248
ENSG00000157593,SLC35B2,14,-1.1790,18,-0.8541,30,-0.0507,16,-1.0036,5,-2.8006,99,2.21390,48,0.74987,16,-0.9848
ENSG00000178233,TMEM151B,5,-3.2642,106,1.41370,69,0.62910,36,-0.4417,49,0.03123,30,-0.7554,32,-0.6360,55,0.23516
ENSG00000096401,CDC5L,83,0.84473,44,-0.2228,24,-1.1597,43,-0.2698,33,-0.6806,67,0.45734,50,-0.0145,62,0.31622
ENSG00000001561,ENPP4,5,-2.9635,40,-0.0430,72,0.98583,44,0.12682,33,-0.3561,88,1.36217,40,-0.0148,3,-3.5689
ENSG00000112796,ENPP5,5,-2.8222,69,1.16926,62,0.99059,9,-2.0794,45,0.40193,38,0.11527,32,-0.1507,21,-0.7872
ENSG00000172348,RCAN2,5,-4.8916,435,2.03895,167,0.21791,108,-0.4916,236,0.81132,31,-2.3738,119,-0.3403,72,-1.1134
ENSG00000146072,TNFRSF21,5,-3.5690,90,0.71790,126,1.34577,40,-0.6190,96,0.84720,8,-2.9369,94,0.80848,11,-2.5711
ENSG00000146085,MMUT,5,-3.1530,65,0.63732,76,0.91915,51,0.24759,28,-0.7390,26,-0.8483,30,-0.6147,74,0.86969
ENSG00000008196,TFAP2B,5,-2.5781,49,0.86843,111,2.58831,0,-8.0581,7,-2.0816,18,-0.7556,30,0.01666,16,-0.9201
ENSG00000170915,PAQR8,19,-3.0962,38,-2.0868,284,1.17409,265,1.04399,98,-0.6366,93,-0.7100,244,0.89298,123,-0.2750
ENSG00000096092,TMEM14A,5,-4.4267,206,1.15561,260,1.61740,46,-1.3192,100,-0.0990,59,-0.9224,99,-0.1204,76,-0.5451
ENSG00000170899,GSTA4,5,-3.1322,99,1.45790,46,0.08336,19,-1.2776,35,-0.3464,56,0.40801,52,0.30137,36,-0.2845
ENSG00000112146,FBXO9,8,-3.4677,184,1.51692,132,0.87527,66,-0.2917,65,-0.3167,50,-0.7220,45,-0.9000,83,0.08028
ENSG00000012660,ELOVL5,140,-0.1417,99,-0.6953,276,1.03433,95,-0.7485,100,-0.6678,162,0.10044,137,-0.1676,209,0.53412
ENSG00000001084,GCLC,5,-2.7658,18,-0.9912,19,-0.9359,28,-0.3333,21,-0.7466,81,1.51244,54,0.74189,50,0.62174
ENSG00000151914,DST,201,-0.6425,225,-0.4692,323,0.12162,420,0.56599,217,-0.5233,314,0.07454,301,0.00060,402,0.49225
ENSG00000151917,BEND6,5,-2.6299,79,1.69665,31,0.02297,21,-0.6020,29,-0.0860,5,-2.7630,28,-0.1293,48,0.74725
ENSG00000112200,ZNF451,5,-2.8589,32,-0.2032,24,-0.6694,23,-0.6874,33,-0.1538,49,0.50523,84,1.50440,39,0.13527
ENSG00000118482,PHF3,29,-0.9442,28,-1.0107,30,-0.8980,66,0.37447,24,-1.2398,67,0.39929,116,1.40734,62,0.26889
