Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000144848,ATG3,52,-0.2507,68,0.19211,29,-1.1779,113,1.12732,21,-1.6203,50,-0.3046,89,0.68524
ENSG00000114573,ATP6V1A,60,-2.0570,580,1.81767,19,-3.7336,108,-1.1671,235,0.08211,358,0.82844,206,-0.1372
ENSG00000181722,ZBTB20,105,0.69358,0,-7.6267,73,0.06921,77,0.14787,118,0.91176,61,-0.2401,59,-0.2927
ENSG00000172020,GAP43,200,-2.0402,2031,1.96968,382,-1.0520,267,-1.6011,392,-1.0143,1094,0.69687,775,0.09034
ENSG00000185565,LSAMP,75,-1.3531,137,-0.4136,68,-1.5008,93,-1.0229,318,1.06213,193,0.15977,346,1.22962
ENSG00000138495,COX17,18,-2.8162,208,1.04466,224,1.19010,229,1.24199,32,-1.9991,34,-1.9075,65,-0.9343
ENSG00000082701,GSK3B,38,-1.7454,295,1.77978,61,-1.0205,34,-1.9071,143,0.36197,163,0.59900,74,-0.7141
ENSG00000065518,NDUFB4,74,-1.6384,296,0.60769,178,-0.2689,309,0.68258,147,-0.5770,197,-0.0985,262,0.38662
ENSG00000173230,GOLGB1,65,-0.8012,90,-0.2750,122,0.23912,122,0.23363,81,-0.4504,176,0.88892,88,-0.3050
ENSG00000114023,FAM162A,50,-1.4490,204,0.86407,117,-0.1101,133,0.11021,106,-0.2645,81,-0.7046,183,0.66366
ENSG00000114544,SLC41A3,28,-2.4165,313,1.61703,154,0.25653,20,-2.8693,68,-1.0625,165,0.37727,177,0.50459
ENSG00000114631,PODXL2,83,-2.0409,450,0.68140,109,-1.6240,176,-0.8863,201,-0.6777,588,1.18997,526,0.97147
ENSG00000074416,MGLL,93,0.09671,31,-1.6468,91,0.06022,151,0.96515,99,0.19476,65,-0.4896,85,-0.0537
ENSG00000058262,SEC61A1,36,-2.0551,186,0.54209,297,1.43758,62,-1.2471,153,0.20067,148,0.14115,70,-1.0708
ENSG00000163902,RPN1,67,-1.1991,223,0.79023,323,1.52361,84,-0.8545,89,-0.7638,107,-0.4630,102,-0.5375
ENSG00000075785,RAB7A,103,-1.3718,320,0.46790,294,0.31871,277,0.21572,179,-0.5031,313,0.42893,221,-0.1648
ENSG00000169714,CNBP,78,-1.9134,136,-1.0568,672,1.78774,254,-0.0535,203,-0.4231,203,-0.4234,292,0.17895
ENSG00000181789,COPG1,21,-1.9526,183,1.66213,36,-1.1790,23,-1.8172,55,-0.5030,111,0.67058,97,0.44364
ENSG00000184897,H1FX,40,-2.4267,127,-0.6669,521,1.93451,79,-1.4018,224,0.26947,162,-0.2708,184,-0.0606
ENSG00000017260,ATP2C1,30,-2.5287,404,1.85120,94,-0.7989,94,-0.8013,70,-1.2568,180,0.27178,203,0.48360
ENSG00000198585,NUDT16,59,-0.5557,59,-0.5626,109,0.47832,104,0.38517,175,1.37049,27,-1.7321,46,-0.9260
ENSG00000091513,TF,169,-1.3592,10,-5.4629,63,-2.8300,2433,5.37762,13,-5.0745,72,-2.6417,20,-4.4600
ENSG00000144867,SRPRB,22,-1.9760,189,1.61480,100,0.39022,65,-0.3317,50,-0.7588,78,-0.0300,53,-0.6635
ENSG00000154917,RAB6B,133,-1.7437,1063,1.87164,71,-2.6631,122,-1.8631,306,-0.4422,529,0.48054,579,0.64173
ENSG00000129055,ANAPC13,31,-1.6930,104,0.22820,29,-1.7682,43,-1.1915,130,0.61037,106,0.26337,194,1.38623
ENSG00000158186,MRAS,49,-1.7305,22,-2.9007,171,0.23475,69,-1.2139,348,1.58897,132,-0.1915,248,0.90649
ENSG00000051382,PIK3CB,27,-1.7598,165,1.21225,126,0.70116,20,-2.2513,47,-0.9322,113,0.49732,93,0.15700
ENSG00000114115,RBP1,23,-2.4382,0,-8.2891,417,2.77559,53,-1.1885,184,0.88513,49,-1.3007,54,-1.1518
ENSG00000114120,SLC25A36,24,-2.0536,102,0.18719,13,-2.9596,62,-0.6252,103,0.20177,139,0.73534,195,1.39927
ENSG00000114125,RNF7,21,-2.1727,139,0.81176,156,1.03740,58,-0.6551,92,0.08518,105,0.31048,40,-1.2405
ENSG00000069849,ATP1B3,52,-1.2796,319,1.94467,67,-0.8988,69,-0.8410,37,-1.7942,144,0.36858,126,0.13641
ENSG00000163714,U2SURP,45,-0.9992,45,-1.0156,199,1.59123,78,-0.1262,36,-1.3410,76,-0.1778,113,0.49272
ENSG00000163754,GYG1,9,-3.3158,153,1.22677,64,-0.3181,42,-1.0039,43,-0.9647,119,0.74621,115,0.68321
ENSG00000082996,RNF13,43,-1.7496,79,-0.8419,191,0.63951,461,2.56141,60,-1.2520,67,-1.0930,25,-2.5430
ENSG00000070087,PFN2,76,-1.8441,613,1.73395,165,-0.6458,100,-1.4287,196,-0.3711,203,-0.3136,364,0.69097
ENSG00000120742,SERP1,40,-1.6103,60,-1.0010,282,1.73535,88,-0.4015,79,-0.5737,102,-0.1563,135,0.31424
ENSG00000198843,SELENOT,66,-1.8848,368,0.90921,497,1.50979,139,-0.7527,99,-1.2744,237,0.12754,136,-0.7870
ENSG00000152601,MBNL1,48,-0.9697,101,0.21984,140,0.80886,60,-0.6251,69,-0.4084,84,-0.0931,117,0.48196
ENSG00000174953,DHX36,33,-1.3041,93,0.37501,1,-5.9542,66,-0.2092,83,0.19032,118,0.80426,128,0.96243
ENSG00000114850,SSR3,61,-1.1697,104,-0.3153,123,-0.0412,216,0.95765,95,-0.4709,155,0.35947,128,0.03057
ENSG00000174891,RSRC1,39,-0.7710,53,-0.2903,38,-0.8153,77,0.32650,61,-0.0643,81,0.41083,95,0.69804
ENSG00000186432,KPNA4,24,-2.2466,169,0.87618,171,0.90125,32,-1.8100,105,0.04165,128,0.37506,90,-0.2237
ENSG00000163590,PPM1L,28,-1.2160,14,-2.2049,45,-0.4707,13,-2.3412,121,1.25185,132,1.43170,70,0.24229
ENSG00000169255,B3GALNT1,30,-1.6778,187,1.41796,61,-0.5760,20,-2.2306,40,-1.2164,132,0.73646,136,0.78619
ENSG00000163536,SERPINI1,87,-2.3605,1271,2.32185,162,-1.4368,534,0.50157,60,-2.9093,458,0.23543,222,-0.9503
ENSG00000173905,GOLIM4,30,-2.2589,0,-8.4902,607,3.62790,59,-1.2396,64,-1.1113,64,-1.1207,75,-0.8635
ENSG00000008952,SEC62,738,-0.0318,596,-0.3836,698,-0.1254,598,-0.3782,689,-0.1466,946,0.39384,1000,0.49167
ENSG00000013297,CLDN11,84,-0.6060,5,-4.5853,1,-6.6655,766,5.62033,0,-8.3872,0,-8.6524,0,-8.1787
ENSG00000013293,SLC7A14,67,-0.8526,444,2.88824,2,-5.6726,29,-2.1489,33,-1.9348,70,-0.7833,155,0.52662
ENSG00000154310,TNIK,15,-2.6168,14,-2.6933,199,1.62401,27,-1.7717,138,0.89007,66,-0.3814,125,0.70025
ENSG00000177565,TBL1XR1,28,-1.8657,68,-0.5189,189,1.26632,71,-0.4536,97,0.05319,93,-0.0158,111,0.28156
ENSG00000172667,ZMAT3,71,-0.8967,174,0.57913,26,-2.4404,47,-1.5445,156,0.38241,212,0.94313,187,0.70364
ENSG00000136521,NDUFB5,76,-0.9328,189,0.58359,178,0.47155,117,-0.2447,111,-0.3306,141,0.06686,136,0.00378
ENSG00000114416,FXR1,94,-0.8021,227,0.67118,221,0.62383,168,0.14528,38,-2.1756,184,0.29755,148,-0.0648
ENSG00000205981,DNAJC19,28,-1.4853,124,0.96151,83,0.23576,46,-0.7201,47,-0.7039,84,0.27377,92,0.42005
ENSG00000242808,SOX2-OT,193,-0.0154,0,-8.3838,202,0.06167,810,3.12821,51,-2.0761,21,-3.3710,85,-1.3131
ENSG00000181449,SOX2,108,-0.9813,0,-9.0730,594,2.16844,89,-1.2817,270,0.53788,116,-0.8673,209,0.09182
ENSG00000114796,KLHL24,47,-0.6026,70,0.06016,92,0.52438,87,0.43432,50,-0.5125,68,0.00030,61,-0.1782
ENSG00000114770,ABCC5,25,-1.5766,148,1.45073,1,-5.8118,23,-1.6919,92,0.54201,130,1.18297,53,-0.3981
ENSG00000161203,AP2M1,177,-1.7131,1160,1.46620,292,-0.9493,305,-0.8797,435,-0.3122,791,0.71777,516,-0.0298
ENSG00000163888,CAMK2N2,81,-1.6533,489,1.38477,108,-1.2066,53,-2.2765,175,-0.4525,254,0.16554,451,1.22078
ENSG00000175166,PSMD2,53,-2.3217,396,0.90106,327,0.54852,175,-0.5014,201,-0.2836,266,0.18932,248,0.07034
ENSG00000114867,EIF4G1,59,-1.4938,172,0.20730,351,1.55366,88,-0.8909,59,-1.5118,177,0.25179,161,0.09327
ENSG00000177383,MAGEF1,17,-2.2851,57,-0.4612,182,1.65923,51,-0.6223,7,-3.5469,112,0.69173,100,0.49513
ENSG00000136527,TRA2B,36,-1.2891,59,-0.5005,133,0.87770,110,0.53924,35,-1.3073,61,-0.4620,130,0.84430
ENSG00000156976,EIF4A2,137,-2.2410,1051,1.07984,488,-0.2765,437,-0.4535,301,-1.0449,752,0.46032,866,0.71403
ENSG00000114279,FGF12,63,-0.8238,184,1.00253,20,-2.5736,78,-0.4863,36,-1.6938,211,1.26823,143,0.53591
ENSG00000198836,OPA1,43,-1.7100,284,1.48804,42,-1.7475,86,-0.6416,157,0.35690,170,0.49755,109,-0.2521
ENSG00000184203,PPP1R2,26,-1.7470,164,1.31539,102,0.41142,30,-1.5354,54,-0.6409,117,0.66249,66,-0.3114
ENSG00000189058,APOD,264,-0.8775,7,-6.1491,552,0.33915,1787,2.94974,416,-0.1424,123,-2.0471,23,-4.4559
ENSG00000061938,TNK2,36,-1.5629,92,-0.1079,53,-0.9961,84,-0.2489,107,0.14951,107,0.14513,207,1.36873
ENSG00000163964,PIGX,37,-1.0553,50,-0.5852,112,0.78469,97,0.52746,60,-0.2939,45,-0.7310,99,0.56757
ENSG00000180370,PAK2,35,-1.2645,55,-0.5717,129,0.87680,37,-1.1764,89,0.21692,71,-0.1723,132,0.92340
ENSG00000075711,DLG1,94,0.61977,34,-1.0460,14,-2.3334,142,1.41441,36,-0.9535,128,1.20316,11,-2.6857
ENSG00000182899,RPL35A,352,-0.9094,360,-0.8752,856,0.56639,1318,1.39618,577,-0.1123,377,-0.7998,481,-0.4110
ENSG00000169020,ATP5ME,356,-0.9495,728,0.21912,561,-0.2184,1543,1.65446,494,-0.4276,352,-0.9654,447,-0.5887
ENSG00000168993,CPLX1,75,-0.5367,373,2.65878,1,-6.4302,45,-1.3091,72,-0.6029,24,-2.2769,136,0.46557
ENSG00000159692,CTBP1,45,-2.3485,347,0.92979,271,0.47893,143,-0.5955,152,-0.4967,274,0.49637,206,0.00742
ENSG00000090316,MAEA,22,-2.6106,227,1.15725,186,0.77600,58,-1.1623,63,-1.0367,114,-0.0737,167,0.57838
ENSG00000163950,SLBP,22,-2.2395,165,1.01254,150,0.84368,34,-1.6060,39,-1.3724,117,0.38208,126,0.52291
ENSG00000068078,FGFR3,81,-1.9264,0,-9.5941,364,0.47927,59,-2.3942,743,1.90954,236,-0.2599,446,0.85214
ENSG00000243449,C4orf48,205,-1.3544,486,0.02496,888,1.11229,1005,1.36055,202,-1.3779,288,-0.8224,277,-0.8838
ENSG00000185818,NAT8L,170,-0.8402,188,-0.6739,311,0.15053,55,-2.5549,395,0.56753,366,0.42959,509,1.03943
ENSG00000123933,MXD4,39,-1.1255,100,0.39148,120,0.72324,39,-1.1166,115,0.64908,64,-0.3516,77,-0.0369
ENSG00000087274,ADD1,95,-1.4630,302,0.39855,270,0.20275,147,-0.7925,339,0.60076,319,0.49219,206,-0.2559
ENSG00000163956,LRPAP1,36,-2.2813,110,-0.5721,419,1.88609,91,-0.8726,84,-0.9977,189,0.32444,166,0.10169
ENSG00000168824,NSG1,68,-2.6110,960,1.84457,114,-1.8392,93,-2.1353,203,-0.9534,677,1.10631,448,0.34419
ENSG00000072832,CRMP1,30,-2.6242,373,1.52727,5,-5.0531,26,-2.8481,116,-0.5676,381,1.57238,217,0.48431
ENSG00000109501,WFS1,50,-2.1015,140,-0.5403,688,2.61271,8,-4.7690,149,-0.4408,144,-0.4944,182,-0.1100
ENSG00000074211,PPP2R2C,117,-0.6431,236,0.53054,38,-2.3385,174,0.00538,200,0.24495,203,0.26789,246,0.60519
ENSG00000179010,MRFAP1,175,-1.7787,771,0.61961,474,-0.2192,507,-0.1058,590,0.14978,595,0.16376,670,0.36871
ENSG00000178988,MRFAP1L1,54,-1.4558,147,0.13387,229,0.93087,106,-0.3965,115,-0.2735,140,0.05545,157,0.25410
ENSG00000170871,KIAA0232,45,-1.4668,91,-0.3613,187,0.87584,56,-1.1425,94,-0.3173,128,0.20175,196,0.96170
ENSG00000071127,WDR1,38,-1.7905,146,0.34394,234,1.21339,59,-1.1212,34,-1.9426,179,0.70634,146,0.33964
ENSG00000038219,BOD1L1,116,-0.0322,131,0.17640,109,-0.1416,93,-0.3953,93,-0.3929,152,0.43146,134,0.20862
ENSG00000118564,FBXL5,47,-0.9927,101,0.26511,69,-0.3743,63,-0.5112,116,0.50124,81,-0.1154,129,0.69964
ENSG00000237765,FAM200B,53,-0.7992,74,-0.2511,61,-0.5655,171,1.23778,55,-0.7390,84,-0.0421,107,0.36073
ENSG00000151552,QDPR,417,-0.7479,843,0.41970,328,-1.1253,1835,1.98077,301,-1.2547,563,-0.2645,335,-1.0920
ENSG00000168214,RBPJ,80,-0.4245,32,-1.8277,201,1.19829,175,0.93542,35,-1.6910,122,0.27465,79,-0.4391
ENSG00000169851,PCDH7,67,-0.8266,180,0.83197,12,-3.3577,2,-5.5581,131,0.26399,143,0.41714,250,1.47740
ENSG00000163682,RPL9,506,-0.7494,307,-1.5237,958,0.30448,1722,1.40957,910,0.21543,413,-1.0663,794,-0.0151
ENSG00000163683,SMIM14,30,-1.8289,96,0.00322,92,-0.0643,156,0.85336,64,-0.6626,108,0.20128,126,0.46555
ENSG00000078140,UBE2K,46,-1.4769,220,1.14185,87,-0.4705,48,-1.3903,123,0.08835,166,0.60859,126,0.13078
ENSG00000154277,UCHL1,495,-2.5593,8348,2.37537,1172,-1.2588,896,-1.6694,1154,-1.2820,4294,0.91052,1641,-0.7324
ENSG00000064042,LIMCH1,221,0.06134,11,-4.4626,161,-0.4597,325,0.74257,311,0.66298,235,0.16932,226,0.10031
ENSG00000109133,TMEM33,33,-1.7698,220,1.39071,87,-0.2811,121,0.27827,92,-0.1771,88,-0.2641,79,-0.4284
ENSG00000014824,SLC30A9,35,-1.3348,156,1.15396,93,0.20663,129,0.79162,26,-1.8042,61,-0.4898,75,-0.1494
ENSG00000124406,ATP8A1,32,-2.1173,124,-0.0203,74,-0.8490,140,0.18288,28,-2.2980,363,2.06776,118,-0.1073
ENSG00000163285,GABRG1,41,-2.5514,10,-4.6168,898,3.16868,4,-5.9545,118,-0.9577,261,0.34447,163,-0.4394
ENSG00000260918,AC107398.3,40,-1.4688,189,1.10608,43,-1.3702,0,-7.4002,111,0.14381,253,1.71390,78,-0.4515
ENSG00000145248,SLC10A4,30,-2.4123,733,3.95936,1,-6.9129,1,-6.5586,14,-3.5534,197,0.53639,36,-2.1505
ENSG00000109180,OCIAD1,76,-2.0145,579,1.34847,288,0.06313,182,-0.6820,247,-0.1930,274,-0.0175,294,0.09832
ENSG00000109184,DCUN1D4,38,-1.3435,140,0.79309,35,-1.4617,87,-0.0395,58,-0.7009,165,1.10282,100,0.20447
ENSG00000163069,SGCB,26,-1.9588,97,0.09590,151,0.88808,101,0.16293,48,-1.0376,109,0.30580,108,0.28500
ENSG00000109189,USP46,55,-0.5807,117,0.69355,86,0.14878,74,-0.0875,64,-0.3260,71,-0.1592,82,0.06726
ENSG00000128050,PAICS,55,-0.3523,41,-0.8079,77,0.22010,25,-1.5769,123,1.06919,45,-0.6669,108,0.82548
ENSG00000174780,SRP72,87,-0.4152,137,0.35710,50,-1.2774,63,-0.9283,72,-0.7079,156,0.58598,215,1.18950
ENSG00000171476,HOPX,29,-1.4098,30,-1.3582,41,-0.8592,74,0.08452,170,1.65401,40,-0.8977,108,0.75438
ENSG00000163453,IGFBP7,75,-2.5416,65,-2.7445,1121,2.07771,583,0.71355,595,0.75155,88,-2.3089,186,-1.1778
ENSG00000150471,ADGRL3,49,-1.2055,105,0.01137,73,-0.5792,97,-0.1232,123,0.28255,137,0.46853,146,0.58281
ENSG00000083896,YTHDC1,108,0.63545,41,-0.9528,136,1.05976,24,-1.7868,42,-0.9450,50,-0.6537,124,0.88765
ENSG00000018189,RUFY3,108,-1.6944,661,1.35702,183,-0.8808,282,-0.1842,121,-1.5194,530,0.92020,323,0.03896
ENSG00000132463,GRSF1,85,-0.8560,170,0.26678,400,1.95693,60,-1.4081,54,-1.5696,127,-0.2174,120,-0.3145
ENSG00000080493,SLC4A4,17,-2.9215,6,-4.3099,147,0.44804,53,-1.2103,285,1.74097,116,0.03157,170,0.71120
ENSG00000132466,ANKRD17,131,0.04480,175,0.55053,185,0.64683,72,-0.9298,133,0.07046,126,-0.0222,71,-0.9431
ENSG00000138757,G3BP2,71,-2.2149,759,1.82181,220,-0.4656,182,-0.7688,95,-1.7703,351,0.31300,368,0.39426
ENSG00000138760,SCARB2,119,-0.7782,220,0.22710,101,-1.0333,313,0.85562,106,-0.9613,197,0.03887,292,0.72644
ENSG00000138758,SEPTIN11,20,-2.2323,113,0.48256,213,1.72202,40,-1.2111,97,0.21364,83,-0.0373,31,-1.5669
ENSG00000118816,CCNI,277,0.29741,280,0.31621,144,-0.7794,359,0.76114,230,-0.0231,168,-0.5315,171,-0.5050
ENSG00000138668,HNRNPD,51,-1.3426,129,0.14276,200,0.92913,118,-0.0146,128,0.13396,98,-0.3230,106,-0.1802
ENSG00000152795,HNRNPDL,115,-1.4431,280,-0.0367,637,1.48461,190,-0.6661,212,-0.4888,303,0.09838,264,-0.1346
ENSG00000145293,ENOPH1,87,-0.8278,244,0.93221,71,-1.1306,184,0.41755,40,-2.0080,203,0.58900,182,0.39560
ENSG00000145284,SCD5,217,-1.4864,399,-0.5366,666,0.31805,698,0.40076,784,0.60757,481,-0.2329,626,0.21082
ENSG00000138674,SEC31A,25,-1.5673,192,1.97743,29,-1.3826,72,0.07922,17,-2.1464,91,0.48100,56,-0.3490
ENSG00000163625,WDFY3,41,-1.0212,71,-0.1514,114,0.67298,119,0.75217,28,-1.5960,61,-0.3842,108,0.57616
ENSG00000109339,MAPK10,61,-1.6543,241,0.57512,87,-1.1046,85,-1.1369,211,0.33804,284,0.87877,242,0.58349
ENSG00000152583,SPARCL1,371,-1.6773,57,-4.4258,1939,1.06621,527,-1.1386,2393,1.49258,830,-0.4209,1377,0.43361
ENSG00000118785,SPP1,206,-0.8801,426,0.31068,1,-8.2077,1814,4.00498,2,-7.6886,6,-5.8953,33,-3.6020
ENSG00000163644,PPM1K,84,-1.2856,273,0.64836,159,-0.2821,110,-0.8708,170,-0.1672,245,0.45276,277,0.67209
ENSG00000145337,PYURF,28,-1.9661,73,-0.5067,99,0.00158,141,0.60971,128,0.43435,139,0.58746,86,-0.2322
ENSG00000177432,NAP1L5,52,-2.6337,807,2.01476,104,-1.6076,105,-1.5822,290,0.02092,366,0.42110,280,-0.0372
ENSG00000145335,SNCA,63,-1.3430,575,2.94678,50,-1.6822,139,-0.0838,32,-2.3660,119,-0.3306,43,-1.9129
ENSG00000163110,PDLIM5,30,-2.0448,10,-3.6643,285,1.78309,58,-1.0385,133,0.30666,79,-0.5613,184,0.89214
ENSG00000138698,RAP1GDS1,79,-1.2918,489,1.96853,113,-0.7281,153,-0.2348,84,-1.1863,245,0.56889,73,-1.3961
ENSG00000151247,EIF4E,89,-0.2674,224,1.39802,86,-0.3153,34,-1.7759,106,0.01430,87,-0.2974,106,0.02697
ENSG00000197894,ADH5,32,-2.0036,199,0.95194,198,0.94733,42,-1.6014,69,-0.8327,132,0.21402,141,0.33225
ENSG00000109270,LAMTOR3,5,-3.8375,151,1.33684,113,0.77619,11,-2.9095,58,-0.3697,95,0.45806,75,0.05866
ENSG00000164031,DNAJB14,64,-1.0734,268,1.41086,89,-0.5461,73,-0.8633,105,-0.2842,181,0.65290,91,-0.5043
ENSG00000164032,H2AFZ,11,-3.1767,131,0.64076,74,-0.3345,143,0.80298,75,-0.3171,89,-0.0232,111,0.34525
ENSG00000138814,PPP3CA,165,-0.2345,163,-0.2540,1,-7.2049,74,-1.5018,247,0.45417,241,0.40618,439,1.56194
ENSG00000109332,UBE2D3,103,-1.1050,283,0.55248,426,1.32662,181,-0.2189,73,-1.6370,133,-0.7066,242,0.27782
ENSG00000145354,CISD2,21,-2.1672,113,0.44795,135,0.76958,113,0.45331,61,-0.5680,66,-0.4533,99,0.21774
ENSG00000164039,BDH2,18,-2.2131,0,-7.7229,90,0.25769,102,0.48611,150,1.20396,39,-1.1061,141,1.07452
ENSG00000168772,CXXC4,55,-0.4448,57,-0.3942,114,0.79191,10,-3.0100,100,0.54489,86,0.28581,87,0.29429
ENSG00000138801,PAPSS1,32,-1.5529,110,0.41378,108,0.39369,112,0.45747,41,-1.1783,125,0.64001,75,-0.2365
ENSG00000109475,RPL34,700,-0.5767,465,-1.2180,853,-0.2562,2403,1.65940,1082,0.14147,551,-0.9543,911,-0.1475
ENSG00000164089,ETNPPL,31,-2.5138,6,-4.8071,129,-0.3346,70,-1.2831,386,1.68800,142,-0.1721,339,1.40799
ENSG00000174720,LARP7,73,-0.2178,83,-0.0014,122,0.66713,68,-0.3230,104,0.38514,71,-0.2463,60,-0.5353
ENSG00000145362,ANK2,181,-1.6995,1163,1.45129,352,-0.6665,256,-1.1701,440,-0.3079,737,0.57216,582,0.15916
ENSG00000145349,CAMK2D,68,-0.6152,330,2.42959,23,-2.2763,24,-2.1701,56,-0.9329,82,-0.3174,112,0.20911
ENSG00000269893,SNHG8,63,-0.4579,79,-0.0984,108,0.44359,94,0.20382,121,0.64594,44,-1.0271,75,-0.1726
ENSG00000164096,C4orf3,226,-0.3535,214,-0.4412,270,-0.0616,376,0.50933,233,-0.3030,251,-0.1805,390,0.57239
ENSG00000164111,ANXA5,36,-1.9640,61,-1.1722,179,0.59711,177,0.58280,234,1.10781,115,-0.1598,84,-0.6675
ENSG00000138688,KIAA1109,37,-1.4005,168,1.11976,88,-0.0376,70,-0.4071,81,-0.1797,96,0.10676,90,0.00119
ENSG00000164070,HSPA4L,71,-1.2122,313,1.32916,49,-1.7857,44,-1.9418,99,-0.6967,247,0.86532,238,0.79159
ENSG00000164040,PGRMC2,41,-1.2811,106,0.24809,180,1.23160,73,-0.3696,40,-1.3149,66,-0.5236,133,0.65925
ENSG00000138650,PCDH10,64,-0.7261,185,1.11289,62,-0.7658,41,-1.3914,90,-0.1633,74,-0.4931,181,1.06911
ENSG00000151012,SLC7A11,37,-1.3804,8,-3.5118,325,2.71163,7,-3.7629,118,0.48762,55,-0.7667,70,-0.3915
ENSG00000109390,NDUFC1,27,-2.6610,158,0.06501,160,0.08370,138,-0.1679,191,0.38833,131,-0.2453,261,0.95516
ENSG00000153130,SCOC,149,-1.7767,1064,1.57136,210,-1.2521,357,-0.4142,278,-0.8140,606,0.48154,547,0.30199
ENSG00000109436,TBC1D9,42,-1.4281,252,1.65821,94,-0.1642,35,-1.7079,73,-0.5815,107,0.05098,125,0.31266
ENSG00000153147,SMARCA5,61,-1.0005,188,0.88268,129,0.20278,121,0.09186,94,-0.3241,95,-0.2997,112,-0.0397
ENSG00000170390,DCLK2,36,-1.7186,24,-2.3113,341,2.30639,27,-2.1223,106,-0.0288,76,-0.5681,143,0.48455
ENSG00000145425,RPS3A,348,-0.8081,302,-1.0306,778,0.53249,1189,1.34021,752,0.47052,261,-1.2581,376,-0.6854
ENSG00000109670,FBXW7,47,-1.4040,165,0.65181,53,-1.2062,85,-0.4727,108,-0.0810,267,1.59656,69,-0.7992
ENSG00000109654,TRIM2,192,-0.5218,448,0.94319,162,-0.7925,347,0.47381,126,-1.1774,277,0.08514,293,0.17865
ENSG00000164114,MAP9,203,-0.2478,195,-0.3107,275,0.26214,40,-2.7164,206,-0.2200,415,1.01242,314,0.49635
ENSG00000061918,GUCY1B1,131,-1.2848,754,1.80546,40,-3.0339,164,-0.9357,192,-0.6858,273,-0.1119,492,0.92418
ENSG00000109738,GLRB,6,-3.7001,175,1.54717,14,-2.5827,44,-0.8799,67,-0.2144,69,-0.1584,157,1.32225
ENSG00000120251,GRIA2,44,-1.7351,184,0.56262,2,-6.1950,68,-1.0787,100,-0.4604,267,1.26952,265,1.25596
ENSG00000168843,FSTL5,7,-3.4855,247,2.42688,1,-5.9407,6,-3.8240,78,0.07897,65,-0.2367,117,0.79867
ENSG00000052802,MSMO1,42,-2.2399,330,1.11607,123,-0.6021,164,-0.1347,141,-0.3839,351,1.23321,93,-1.0388
ENSG00000109472,CPE,289,-2.1038,1031,-0.1215,1009,-0.1583,589,-1.0198,1873,0.93160,1229,0.17425,1742,0.79592
ENSG00000196104,SPOCK3,55,-1.1823,199,0.98488,1,-6.4810,247,1.41327,19,-2.7576,70,-0.7965,211,1.09573
ENSG00000109572,CLCN3,73,-1.3927,402,1.53018,105,-0.8383,108,-0.8010,72,-1.4194,318,1.05439,157,-0.1960
ENSG00000164106,SCRG1,65,-0.9879,0,-8.3994,246,1.31124,187,0.77900,122,0.02287,102,-0.2733,118,-0.0217
ENSG00000150625,GPM6A,405,-1.1584,627,-0.4682,750,-0.1740,322,-1.5081,1013,0.33422,1207,0.64719,1507,1.06329
ENSG00000129128,SPCS3,48,-0.6767,121,0.90791,50,-0.6066,124,0.96145,60,-0.3154,24,-1.7029,79,0.15872
ENSG00000173320,STOX2,32,-1.3194,79,0.13161,110,0.71012,102,0.58218,35,-1.1562,56,-0.4384,97,0.49281
ENSG00000151729,SLC25A4,99,-1.5458,648,1.69749,254,-0.0599,151,-0.9002,130,-1.1351,258,-0.0367,304,0.24561
ENSG00000073578,SDHA,44,-1.4326,219,1.25818,135,0.36092,92,-0.2886,35,-1.7990,117,0.11411,124,0.21321
ENSG00000249915,PDCD6,37,-1.8397,165,0.54303,179,0.68842,67,-0.9442,153,0.40971,129,0.11250,114,-0.0979
ENSG00000171368,TPPP,121,-1.1172,209,-0.2459,237,-0.0341,407,0.92147,123,-1.0894,278,0.23640,320,0.48134
ENSG00000049656,CLPTM1L,34,-1.6391,122,0.38195,175,1.04622,43,-1.2852,113,0.24782,80,-0.3279,115,0.27990
ENSG00000153395,LPCAT1,19,-2.2165,204,1.73757,123,0.71849,34,-1.3983,42,-1.0748,120,0.67024,28,-1.6475
ENSG00000145494,NDUFS6,46,-2.1695,120,-0.7172,325,0.99140,276,0.68927,209,0.19739,162,-0.2283,165,-0.2022
ENSG00000215218,UBE2QL1,17,-2.3837,130,0.88146,1,-5.9270,24,-1.8322,24,-1.8282,152,1.18836,203,1.79603
ENSG00000078295,ADCY2,17,-2.9184,88,-0.4666,316,1.90917,38,-1.7532,92,-0.4000,120,0.04548,147,0.39543
ENSG00000150753,CCT5,42,-2.0536,249,0.83433,188,0.32880,149,-0.0710,118,-0.4559,206,0.48712,135,-0.2280
ENSG00000145495,MARCH6,108,-1.4295,480,1.06257,269,0.02484,86,-1.7744,176,-0.6680,362,0.53795,376,0.60567
ENSG00000169862,CTNND2,122,-1.0097,221,-0.0492,175,-0.4363,75,-1.7426,314,0.55953,315,0.56645,371,0.86262
ENSG00000154122,ANKH,32,-2.4820,337,1.34442,111,-0.6079,127,-0.4032,70,-1.3340,257,0.81101,198,0.34698
